plantID	tillerID	leafID	position	extraID	x1	y1	z1	x2	y2	z2	x3	y3	z3	NpArea	Kt	Kr	facetS	6h_up_dir	6h_up_dff	6h_up_scat	6h_bottom_dir	6h_bottom_dff	6h_bottom_scat	6h_totalPPFD	
1	1.00	-4.00	5.00	0.00	6.54	-0.22	2.54	6.50	-0.22	2.45	6.84	-0.47	2.45	1.50	0.1430	0.1000	0.0195	0.00	0.00	140.37	0.00	0.00	71.84	212.21	
1	1.00	-4.00	5.00	0.00	6.50	-0.22	2.45	6.84	-0.47	2.45	6.76	-0.47	2.27	1.50	0.1430	0.1000	0.0392	0.00	0.00	13.64	0.00	0.00	144.75	158.39	
1	1.00	-4.00	5.00	0.00	6.50	-0.22	2.45	6.51	-0.13	2.39	6.76	-0.47	2.27	1.50	0.1430	0.1000	0.0231	0.00	0.00	68.43	0.00	0.00	16.53	84.96	
1	1.00	-4.00	5.00	0.00	6.51	-0.13	2.39	6.76	-0.47	2.27	6.79	-0.28	2.15	1.50	0.1430	0.1000	0.0463	0.00	0.00	13.38	0.00	0.00	142.79	156.17	
1	1.00	-4.00	5.00	0.00	6.96	-0.28	2.50	6.84	-0.47	2.45	7.20	-0.44	2.17	1.50	0.1430	0.1000	0.0496	0.00	152.53	182.54	0.00	0.00	21.43	356.50	
1	1.00	-4.00	5.00	0.00	6.84	-0.47	2.45	6.76	-0.47	2.27	7.20	-0.44	2.17	1.50	0.1430	0.1000	0.0430	0.00	0.00	179.69	0.00	0.00	34.27	213.96	
1	1.00	-4.00	5.00	0.00	6.76	-0.47	2.27	6.79	-0.28	2.15	7.20	-0.44	2.17	1.50	0.1430	0.1000	0.0496	0.00	0.00	161.13	0.00	0.00	27.62	188.75	
1	1.00	-4.00	5.00	0.00	6.60	0.13	2.57	6.54	0.22	2.54	6.96	0.28	2.50	1.50	0.1430	0.1000	0.0231	0.00	0.00	25.14	0.00	164.12	45.65	234.91	
1	1.00	-4.00	5.00	0.00	6.54	0.22	2.54	6.96	0.28	2.50	6.84	0.47	2.45	1.50	0.1430	0.1000	0.0463	0.00	163.40	124.54	0.00	0.00	35.42	323.36	
1	1.00	-4.00	5.00	0.00	6.54	0.22	2.54	6.50	0.22	2.45	6.84	0.47	2.45	1.50	0.1430	0.1000	0.0195	0.00	0.00	30.84	0.00	0.00	75.94	106.77	
1	1.00	-4.00	5.00	0.00	6.50	0.22	2.45	6.84	0.47	2.45	6.76	0.47	2.27	1.50	0.1430	0.1000	0.0392	0.00	0.00	118.82	0.00	0.00	22.42	141.23	
1	1.00	-4.00	5.00	0.00	6.50	0.22	2.45	6.51	0.13	2.39	6.76	0.47	2.27	1.50	0.1430	0.1000	0.0231	0.00	0.00	32.70	0.00	0.00	126.05	158.75	
1	1.00	-4.00	5.00	0.00	6.51	0.13	2.39	6.76	0.47	2.27	6.79	0.28	2.15	1.50	0.1430	0.1000	0.0463	0.00	0.00	134.41	0.00	0.00	14.81	149.21	
1	1.00	-4.00	5.00	0.00	6.96	0.28	2.50	6.84	0.47	2.45	7.20	0.44	2.17	1.50	0.1430	0.1000	0.0496	0.00	0.00	32.76	0.00	114.40	119.76	266.92	
1	1.00	-4.00	5.00	0.00	6.84	0.47	2.45	6.76	0.47	2.27	7.20	0.44	2.17	1.50	0.1430	0.1000	0.0430	0.00	0.00	52.32	0.00	88.05	199.66	340.03	
1	1.00	-4.00	5.00	0.00	6.76	0.47	2.27	6.79	0.28	2.15	7.20	0.44	2.17	1.50	0.1430	0.1000	0.0496	0.00	0.00	18.05	0.00	0.00	173.83	191.88	
1	1.00	-4.00	5.00	0.00	6.79	-0.00	2.50	6.76	0.11	2.45	7.30	0.01	2.40	1.50	0.1430	0.1000	0.0324	0.00	0.00	29.85	0.00	0.00	2.72	32.57	
1	1.00	-4.00	5.00	0.00	6.76	0.11	2.45	7.30	0.01	2.40	7.24	0.23	2.29	1.50	0.1430	0.1000	0.0650	0.00	29.11	56.21	0.00	0.00	9.61	94.93	
1	1.00	-4.00	5.00	0.00	6.76	0.11	2.45	6.71	0.11	2.34	7.24	0.23	2.29	1.50	0.1430	0.1000	0.0327	0.00	0.00	6.73	0.00	0.00	26.24	32.97	
1	1.00	-4.00	5.00	0.00	6.71	0.11	2.34	7.24	0.23	2.29	7.13	0.23	2.06	1.50	0.1430	0.1000	0.0651	0.00	29.06	97.62	0.00	0.00	20.33	147.01	
1	1.00	-4.00	5.00	0.00	6.71	0.11	2.34	6.68	0.00	2.28	7.13	0.23	2.06	1.50	0.1430	0.1000	0.0325	0.00	0.00	16.10	0.00	0.00	71.56	87.66	
1	1.00	-4.00	5.00	0.00	6.68	0.00	2.28	7.13	0.23	2.06	7.08	0.01	1.95	1.50	0.1430	0.1000	0.0652	0.00	0.00	120.60	0.00	0.00	16.31	136.91	
1	1.00	-4.00	5.00	0.00	7.30	0.01	2.40	7.24	0.23	2.29	7.65	0.02	1.96	1.50	0.1430	0.1000	0.0693	0.00	0.00	25.79	0.00	27.32	95.46	148.57	
1	1.00	-4.00	5.00	0.00	7.24	0.23	2.29	7.13	0.23	2.06	7.65	0.02	1.96	1.50	0.1430	0.1000	0.0692	0.00	0.00	33.84	0.00	27.33	157.20	218.37	
1	1.00	-4.00	5.00	0.00	7.13	0.23	2.06	7.08	0.01	1.95	7.65	0.02	1.96	1.50	0.1430	0.1000	0.0693	0.00	27.31	16.30	0.00	0.00	178.86	222.46	
1	1.00	-4.00	5.00	0.00	6.60	0.13	2.57	6.61	0.03	2.51	6.97	0.27	2.50	1.50	0.1430	0.1000	0.0232	0.00	81.55	48.64	0.00	0.00	40.68	170.88	
1	1.00	-4.00	5.00	0.00	6.61	0.03	2.51	6.97	0.27	2.50	6.99	0.07	2.38	1.50	0.1430	0.1000	0.0463	0.00	0.00	9.32	0.00	40.85	56.50	106.67	
1	1.00	-4.00	5.00	0.00	6.61	0.03	2.51	6.57	0.03	2.42	6.99	0.07	2.38	1.50	0.1430	0.1000	0.0197	0.00	0.00	19.63	0.00	0.00	0.50	20.13	
1	1.00	-4.00	5.00	0.00	6.57	0.03	2.42	6.99	0.07	2.38	6.91	0.07	2.20	1.50	0.1430	0.1000	0.0392	0.00	0.00	10.65	0.00	0.00	10.07	20.72	
1	1.00	-4.00	5.00	0.00	6.57	0.03	2.42	6.51	0.13	2.39	6.91	0.07	2.20	1.50	0.1430	0.1000	0.0233	0.00	0.00	77.58	0.00	0.00	31.07	108.65	
1	1.00	-4.00	5.00	0.00	6.51	0.13	2.39	6.91	0.07	2.20	6.80	0.27	2.15	1.50	0.1430	0.1000	0.0463	0.00	0.00	16.68	0.00	0.00	109.35	126.02	
1	1.00	-4.00	5.00	0.00	6.97	0.27	2.50	6.99	0.07	2.38	7.21	0.41	2.17	1.50	0.1430	0.1000	0.0496	0.00	76.34	87.32	0.00	0.00	19.34	182.99	
1	1.00	-4.00	5.00	0.00	6.99	0.07	2.38	6.91	0.07	2.20	7.21	0.41	2.17	1.50	0.1430	0.1000	0.0430	0.00	0.00	41.87	0.00	0.00	13.68	55.56	
1	1.00	-4.00	5.00	0.00	6.91	0.07	2.20	6.80	0.27	2.15	7.21	0.41	2.17	1.50	0.1430	0.1000	0.0496	0.00	0.00	98.21	0.00	0.00	19.15	117.36	
1	1.00	-4.00	5.00	0.00	6.60	-0.13	2.57	6.61	-0.03	2.51	6.97	-0.27	2.50	1.50	0.1430	0.1000	0.0232	0.00	0.00	38.92	0.00	163.11	41.86	243.88	
1	1.00	-4.00	5.00	0.00	6.61	-0.03	2.51	6.97	-0.27	2.50	6.99	-0.07	2.38	1.50	0.1430	0.1000	0.0463	0.00	0.00	44.45	0.00	0.00	12.32	56.76	
1	1.00	-4.00	5.00	0.00	6.61	-0.03	2.51	6.57	-0.03	2.42	6.99	-0.07	2.38	1.50	0.1430	0.1000	0.0197	0.00	0.00	1.79	0.00	0.00	4.03	5.82	
1	1.00	-4.00	5.00	0.00	6.57	-0.03	2.42	6.99	-0.07	2.38	6.91	-0.07	2.20	1.50	0.1430	0.1000	0.0392	0.00	0.00	20.92	0.00	0.00	6.29	27.21	
1	1.00	-4.00	5.00	0.00	6.57	-0.03	2.42	6.51	-0.13	2.39	6.91	-0.07	2.20	1.50	0.1430	0.1000	0.0233	0.00	0.00	19.47	0.00	0.00	79.41	98.88	
1	1.00	-4.00	5.00	0.00	6.51	-0.13	2.39	6.91	-0.07	2.20	6.80	-0.27	2.15	1.50	0.1430	0.1000	0.0463	0.00	0.00	140.52	0.00	0.00	16.58	157.10	
1	1.00	-4.00	5.00	0.00	6.97	-0.27	2.50	6.99	-0.07	2.38	7.21	-0.41	2.17	1.50	0.1430	0.1000	0.0496	0.00	0.00	22.79	0.00	76.34	58.55	157.68	
1	1.00	-4.00	5.00	0.00	6.99	-0.07	2.38	6.91	-0.07	2.20	7.21	-0.41	2.17	1.50	0.1430	0.1000	0.0430	0.00	0.00	17.91	0.00	0.00	39.87	57.79	
1	1.00	-4.00	5.00	0.00	6.91	-0.07	2.20	6.80	-0.27	2.15	7.21	-0.41	2.17	1.50	0.1430	0.1000	0.0496	0.00	0.00	19.31	0.00	0.00	88.01	107.32	
1	1.00	-4.00	5.00	0.00	6.79	-0.00	2.50	6.76	-0.11	2.45	7.30	-0.01	2.40	1.50	0.1430	0.1000	0.0324	0.00	0.00	2.73	0.00	0.00	0.41	3.14	
1	1.00	-4.00	5.00	0.00	6.76	-0.11	2.45	7.30	-0.01	2.40	7.24	-0.23	2.29	1.50	0.1430	0.1000	0.0650	0.00	0.00	14.99	0.00	29.11	125.27	169.36	
1	1.00	-4.00	5.00	0.00	6.76	-0.11	2.45	6.71	-0.11	2.34	7.24	-0.23	2.29	1.50	0.1430	0.1000	0.0327	0.00	0.00	36.37	0.00	0.00	11.09	47.46	
1	1.00	-4.00	5.00	0.00	6.71	-0.11	2.34	7.24	-0.23	2.29	7.13	-0.23	2.06	1.50	0.1430	0.1000	0.0651	0.00	0.00	13.98	0.00	0.00	79.43	93.41	
1	1.00	-4.00	5.00	0.00	6.71	-0.11	2.34	6.68	0.00	2.28	7.13	-0.23	2.06	1.50	0.1430	0.1000	0.0325	0.00	0.00	87.19	0.00	0.00	6.10	93.29	
1	1.00	-4.00	5.00	0.00	6.68	0.00	2.28	7.13	-0.23	2.06	7.08	-0.01	1.95	1.50	0.1430	0.1000	0.0652	0.00	0.00	13.25	0.00	0.00	149.61	162.86	
1	1.00	-4.00	5.00	0.00	7.30	-0.01	2.40	7.24	-0.23	2.29	7.65	-0.02	1.96	1.50	0.1430	0.1000	0.0693	0.00	54.64	113.27	0.00	0.00	33.87	201.78	
1	1.00	-4.00	5.00	0.00	7.24	-0.23	2.29	7.13	-0.23	2.06	7.65	-0.02	1.96	1.50	0.1430	0.1000	0.0692	0.00	27.33	163.28	0.00	0.00	37.85	228.46	
1	1.00	-4.00	5.00	0.00	7.13	-0.23	2.06	7.08	-0.01	1.95	7.65	-0.02	1.96	1.50	0.1430	0.1000	0.0693	0.00	0.00	162.99	0.00	0.00	24.44	187.43	
1	1.00	-2.00	5.00	0.00	7.16	0.07	2.50	7.13	0.04	2.56	7.29	0.07	2.56	1.50	0.1430	0.1000	0.0057	0.00	0.00	0.37	0.00	0.00	0.01	0.38	
1	1.00	-2.00	5.00	0.00	7.13	0.04	2.56	7.29	0.07	2.56	7.26	0.04	2.62	1.50	0.1430	0.1000	0.0056	0.00	0.00	5.29	0.00	0.00	185.69	190.98	
1	1.00	-2.00	5.00	0.00	7.13	0.04	2.56	7.13	-0.04	2.56	7.26	0.04	2.62	1.50	0.1430	0.1000	0.0056	0.00	0.00	5.08	0.00	0.00	0.46	5.54	
1	1.00	-2.00	5.00	0.00	7.13	-0.04	2.56	7.26	0.04	2.62	7.26	-0.04	2.62	1.50	0.1430	0.1000	0.0056	0.00	0.00	0.80	0.00	0.00	10.15	10.94	
1	1.00	-2.00	5.00	0.00	7.13	-0.04	2.56	7.16	-0.07	2.50	7.26	-0.04	2.62	1.50	0.1430	0.1000	0.0056	0.00	0.00	5.59	0.00	0.00	0.14	5.73	
1	1.00	-2.00	5.00	0.00	7.16	-0.07	2.50	7.26	-0.04	2.62	7.29	-0.07	2.56	1.50	0.1430	0.1000	0.0056	0.00	0.00	0.32	0.00	0.00	6.86	7.17	
1	1.00	-2.00	5.00	0.00	7.16	-0.07	2.50	7.18	-0.04	2.44	7.29	-0.07	2.56	1.50	0.1430	0.1000	0.0057	0.00	0.00	0.00	0.00	0.00	0.01	0.01	
1	1.00	-2.00	5.00	0.00	7.18	-0.04	2.44	7.29	-0.07	2.56	7.32	-0.04	2.51	1.50	0.1430	0.1000	0.0057	0.00	0.00	0.00	0.00	0.00	0.00	0.00	
1	1.00	-2.00	5.00	0.00	7.18	-0.04	2.44	7.18	0.04	2.44	7.32	-0.04	2.51	1.50	0.1430	0.1000	0.0057	0.00	0.00	0.00	0.00	0.00	0.00	0.00	
1	1.00	-2.00	5.00	0.00	7.18	0.04	2.44	7.32	-0.04	2.51	7.32	0.04	2.51	1.50	0.1430	0.1000	0.0056	0.00	0.00	0.00	0.00	0.00	0.00	0.00	
1	1.00	-2.00	5.00	0.00	7.18	0.04	2.44	7.16	0.07	2.50	7.32	0.04	2.51	1.50	0.1430	0.1000	0.0057	0.00	0.00	0.00	0.00	0.00	0.00	0.00	
1	1.00	-2.00	5.00	0.00	7.16	0.07	2.50	7.32	0.04	2.51	7.29	0.07	2.56	1.50	0.1430	0.1000	0.0057	0.00	0.00	0.11	0.00	0.00	0.04	0.15	
1	1.00	-4.00	5.00	0.00	7.16	-0.13	2.61	7.14	-0.22	2.55	7.44	-0.28	2.85	1.50	0.1430	0.1000	0.0230	0.00	82.16	125.85	0.00	0.00	40.02	248.03	
1	1.00	-4.00	5.00	0.00	7.14	-0.22	2.55	7.44	-0.28	2.85	7.41	-0.47	2.73	1.50	0.1430	0.1000	0.0462	0.00	0.00	27.47	0.00	204.60	103.49	335.56	
1	1.00	-4.00	5.00	0.00	7.14	-0.22	2.55	7.18	-0.22	2.46	7.41	-0.47	2.73	1.50	0.1430	0.1000	0.0195	0.00	0.00	75.90	0.00	0.00	44.89	120.79	
1	1.00	-4.00	5.00	0.00	7.18	-0.22	2.46	7.41	-0.47	2.73	7.49	-0.47	2.55	1.50	0.1430	0.1000	0.0391	0.00	0.00	18.36	0.00	0.00	145.45	163.80	
1	1.00	-4.00	5.00	0.00	7.18	-0.22	2.46	7.24	-0.13	2.43	7.49	-0.47	2.55	1.50	0.1430	0.1000	0.0230	0.00	0.00	86.39	0.00	0.00	19.34	105.73	
1	1.00	-4.00	5.00	0.00	7.24	-0.13	2.43	7.49	-0.47	2.55	7.61	-0.28	2.50	1.50	0.1430	0.1000	0.0462	0.00	0.00	19.63	0.00	0.00	125.46	145.09	
1	1.00	-4.00	5.00	0.00	7.44	-0.28	2.85	7.41	-0.47	2.73	7.84	-0.44	2.83	1.50	0.1430	0.1000	0.0495	0.00	191.15	111.03	0.00	0.00	19.16	321.34	
1	1.00	-4.00	5.00	0.00	7.41	-0.47	2.73	7.49	-0.47	2.55	7.84	-0.44	2.83	1.50	0.1430	0.1000	0.0429	0.00	44.12	158.60	0.00	44.12	52.04	298.87	
1	1.00	-4.00	5.00	0.00	7.49	-0.47	2.55	7.61	-0.28	2.50	7.84	-0.44	2.83	1.50	0.1430	0.1000	0.0495	0.00	76.47	179.20	0.00	38.24	66.62	360.52	
1	1.00	-4.00	5.00	0.00	7.16	0.13	2.61	7.14	0.22	2.55	7.44	0.28	2.85	1.50	0.1430	0.1000	0.0230	0.00	0.00	9.67	0.00	328.62	115.82	454.12	
1	1.00	-4.00	5.00	0.00	7.14	0.22	2.55	7.44	0.28	2.85	7.41	0.47	2.73	1.50	0.1430	0.1000	0.0462	0.00	204.60	161.24	0.00	0.00	35.13	400.97	
1	1.00	-4.00	5.00	0.00	7.14	0.22	2.55	7.18	0.22	2.46	7.41	0.47	2.73	1.50	0.1430	0.1000	0.0195	0.00	0.00	68.62	0.00	0.00	158.70	227.32	
1	1.00	-4.00	5.00	0.00	7.18	0.22	2.46	7.41	0.47	2.73	7.49	0.47	2.55	1.50	0.1430	0.1000	0.0391	0.00	48.36	187.56	0.00	0.00	34.09	270.00	
1	1.00	-4.00	5.00	0.00	7.18	0.22	2.46	7.24	0.13	2.43	7.49	0.47	2.55	1.50	0.1430	0.1000	0.0230	0.00	82.44	24.63	0.00	0.00	124.38	231.45	
1	1.00	-4.00	5.00	0.00	7.24	0.13	2.43	7.49	0.47	2.55	7.61	0.28	2.50	1.50	0.1430	0.1000	0.0462	0.00	0.00	154.01	0.00	40.95	28.31	223.27	
1	1.00	-4.00	5.00	0.00	7.44	0.28	2.85	7.41	0.47	2.73	7.84	0.44	2.83	1.50	0.1430	0.1000	0.0495	0.00	0.00	51.37	0.00	344.06	152.57	548.00	
1	1.00	-4.00	5.00	0.00	7.41	0.47	2.73	7.49	0.47	2.55	7.84	0.44	2.83	1.50	0.1430	0.1000	0.0429	0.00	0.00	28.66	0.00	88.23	252.63	369.52	
1	1.00	-4.00	5.00	0.00	7.49	0.47	2.55	7.61	0.28	2.50	7.84	0.44	2.83	1.50	0.1430	0.1000	0.0495	0.00	38.24	28.24	0.00	114.71	159.75	340.94	
1	1.00	-4.00	5.00	0.00	7.33	-0.00	2.72	7.35	0.11	2.66	7.73	0.01	3.05	1.50	0.1430	0.1000	0.0325	0.00	0.00	40.96	0.00	349.44	95.30	485.70	
1	1.00	-4.00	5.00	0.00	7.35	0.11	2.66	7.73	0.01	3.05	7.78	0.23	2.94	1.50	0.1430	0.1000	0.0651	0.00	145.46	122.42	0.00	0.00	18.42	286.30	
1	1.00	-4.00	5.00	0.00	7.35	0.11	2.66	7.41	0.11	2.55	7.78	0.23	2.94	1.50	0.1430	0.1000	0.0326	0.00	0.00	16.49	0.00	0.00	37.45	53.93	
1	1.00	-4.00	5.00	0.00	7.41	0.11	2.55	7.78	0.23	2.94	7.89	0.23	2.71	1.50	0.1430	0.1000	0.0652	0.00	29.01	60.18	0.00	29.01	24.92	143.13	
1	1.00	-4.00	5.00	0.00	7.41	0.11	2.55	7.43	0.00	2.50	7.89	0.23	2.71	1.50	0.1430	0.1000	0.0325	0.00	0.00	16.33	0.00	0.00	26.94	43.27	
1	1.00	-4.00	5.00	0.00	7.43	0.00	2.50	7.89	0.23	2.71	7.95	0.01	2.60	1.50	0.1430	0.1000	0.0651	0.00	0.00	59.74	0.00	0.00	25.20	84.94	
1	1.00	-4.00	5.00	0.00	7.73	0.01	3.05	7.78	0.23	2.94	8.29	0.02	3.04	1.50	0.1430	0.1000	0.0693	0.00	0.00	47.08	0.00	327.64	139.83	514.55	
1	1.00	-4.00	5.00	0.00	7.78	0.23	2.94	7.89	0.23	2.71	8.29	0.02	3.04	1.50	0.1430	0.1000	0.0694	0.00	0.00	52.69	0.00	81.79	119.22	253.70	
1	1.00	-4.00	5.00	0.00	7.89	0.23	2.71	7.95	0.01	2.60	8.29	0.02	3.04	1.50	0.1430	0.1000	0.0693	0.00	0.00	29.35	0.00	54.64	86.26	170.25	
1	1.00	-4.00	5.00	0.00	7.16	0.13	2.61	7.21	0.03	2.58	7.44	0.27	2.85	1.50	0.1430	0.1000	0.0234	0.00	161.91	86.30	0.00	0.00	38.06	286.26	
1	1.00	-4.00	5.00	0.00	7.21	0.03	2.58	7.44	0.27	2.85	7.55	0.07	2.80	1.50	0.1430	0.1000	0.0461	0.00	0.00	23.08	0.00	123.02	81.28	227.39	
1	1.00	-4.00	5.00	0.00	7.21	0.03	2.58	7.26	0.03	2.49	7.55	0.07	2.80	1.50	0.1430	0.1000	0.0196	0.00	0.00	12.58	0.00	0.00	35.12	47.70	
1	1.00	-4.00	5.00	0.00	7.26	0.03	2.49	7.55	0.07	2.80	7.64	0.07	2.62	1.50	0.1430	0.1000	0.0391	0.00	0.00	5.39	0.00	0.00	13.64	19.02	
1	1.00	-4.00	5.00	0.00	7.26	0.03	2.49	7.24	0.13	2.43	7.64	0.07	2.62	1.50	0.1430	0.1000	0.0232	0.00	0.00	6.64	0.00	0.00	4.32	10.96	
1	1.00	-4.00	5.00	0.00	7.24	0.13	2.43	7.64	0.07	2.62	7.61	0.27	2.50	1.50	0.1430	0.1000	0.0463	0.00	0.00	20.68	0.00	0.00	56.10	76.78	
1	1.00	-4.00	5.00	0.00	7.44	0.27	2.85	7.55	0.07	2.80	7.86	0.41	2.83	1.50	0.1430	0.1000	0.0495	0.00	344.44	77.22	0.00	0.00	38.43	460.09	
1	1.00	-4.00	5.00	0.00	7.55	0.07	2.80	7.64	0.07	2.62	7.86	0.41	2.83	1.50	0.1430	0.1000	0.0430	0.00	44.05	18.80	0.00	0.00	35.57	98.42	
1	1.00	-4.00	5.00	0.00	7.64	0.07	2.62	7.61	0.27	2.50	7.86	0.41	2.83	1.50	0.1430	0.1000	0.0495	0.00	0.00	130.77	0.00	0.00	32.47	163.25	
1	1.00	-4.00	5.00	0.00	7.16	-0.13	2.61	7.21	-0.03	2.58	7.44	-0.27	2.85	1.50	0.1430	0.1000	0.0234	0.00	0.00	25.17	0.00	161.91	154.28	341.36	
1	1.00	-4.00	5.00	0.00	7.21	-0.03	2.58	7.44	-0.27	2.85	7.55	-0.07	2.80	1.50	0.1430	0.1000	0.0461	0.00	246.05	78.95	0.00	0.00	21.48	346.47	
1	1.00	-4.00	5.00	0.00	7.21	-0.03	2.58	7.26	-0.03	2.49	7.55	-0.07	2.80	1.50	0.1430	0.1000	0.0196	0.00	0.00	7.55	0.00	0.00	18.43	25.98	
1	1.00	-4.00	5.00	0.00	7.26	-0.03	2.49	7.55	-0.07	2.80	7.64	-0.07	2.62	1.50	0.1430	0.1000	0.0391	0.00	0.00	18.69	0.00	0.00	3.66	22.36	
1	1.00	-4.00	5.00	0.00	7.26	-0.03	2.49	7.24	-0.13	2.43	7.64	-0.07	2.62	1.50	0.1430	0.1000	0.0232	0.00	0.00	5.78	0.00	0.00	6.00	11.78	
1	1.00	-4.00	5.00	0.00	7.24	-0.13	2.43	7.64	-0.07	2.62	7.61	-0.27	2.50	1.50	0.1430	0.1000	0.0463	0.00	0.00	68.67	0.00	0.00	27.40	96.07	
1	1.00	-4.00	5.00	0.00	7.44	-0.27	2.85	7.55	-0.07	2.80	7.86	-0.41	2.83	1.50	0.1430	0.1000	0.0495	0.00	0.00	40.62	0.00	191.35	51.33	283.31	
1	1.00	-4.00	5.00	0.00	7.55	-0.07	2.80	7.64	-0.07	2.62	7.86	-0.41	2.83	1.50	0.1430	0.1000	0.0430	0.00	0.00	23.89	0.00	44.05	36.04	103.98	
1	1.00	-4.00	5.00	0.00	7.64	-0.07	2.62	7.61	-0.27	2.50	7.86	-0.41	2.83	1.50	0.1430	0.1000	0.0495	0.00	38.22	14.74	0.00	0.00	80.49	133.45	
1	1.00	-4.00	5.00	0.00	7.33	-0.00	2.72	7.35	-0.11	2.66	7.73	-0.01	3.05	1.50	0.1430	0.1000	0.0325	0.00	291.20	68.56	0.00	0.00	12.24	372.00	
1	1.00	-4.00	5.00	0.00	7.35	-0.11	2.66	7.73	-0.01	3.05	7.78	-0.23	2.94	1.50	0.1430	0.1000	0.0651	0.00	0.00	30.45	0.00	290.92	121.59	442.96	
1	1.00	-4.00	5.00	0.00	7.35	-0.11	2.66	7.41	-0.11	2.55	7.78	-0.23	2.94	1.50	0.1430	0.1000	0.0326	0.00	0.00	57.79	0.00	0.00	12.37	70.17	
1	1.00	-4.00	5.00	0.00	7.41	-0.11	2.55	7.78	-0.23	2.94	7.89	-0.23	2.71	1.50	0.1430	0.1000	0.0652	0.00	0.00	22.17	0.00	29.01	68.15	119.33	
1	1.00	-4.00	5.00	0.00	7.41	-0.11	2.55	7.43	0.00	2.50	7.89	-0.23	2.71	1.50	0.1430	0.1000	0.0325	0.00	0.00	44.60	0.00	0.00	28.90	73.51	
1	1.00	-4.00	5.00	0.00	7.43	0.00	2.50	7.89	-0.23	2.71	7.95	-0.01	2.60	1.50	0.1430	0.1000	0.0651	0.00	0.00	18.13	0.00	0.00	39.69	57.82	
1	1.00	-4.00	5.00	0.00	7.73	-0.01	3.05	7.78	-0.23	2.94	8.29	-0.02	3.04	1.50	0.1430	0.1000	0.0693	0.00	436.85	122.48	0.00	0.00	47.23	606.55	
1	1.00	-4.00	5.00	0.00	7.78	-0.23	2.94	7.89	-0.23	2.71	8.29	-0.02	3.04	1.50	0.1430	0.1000	0.0694	0.00	218.11	141.99	0.00	0.00	46.97	407.08	
1	1.00	-4.00	5.00	0.00	7.89	-0.23	2.71	7.95	-0.01	2.60	8.29	-0.02	3.04	1.50	0.1430	0.1000	0.0693	0.00	109.28	96.70	0.00	27.32	32.15	265.45	
1	1.00	-2.00	5.00	0.00	7.80	0.07	2.50	7.83	0.04	2.56	7.93	0.07	2.44	1.50	0.1430	0.1000	0.0057	0.00	0.00	0.00	0.00	0.00	0.00	0.00	
1	1.00	-2.00	5.00	0.00	7.83	0.04	2.56	7.93	0.07	2.44	7.96	0.04	2.49	1.50	0.1430	0.1000	0.0057	0.00	0.00	0.00	0.00	0.00	0.00	0.00	
1	1.00	-2.00	5.00	0.00	7.83	0.04	2.56	7.83	-0.04	2.56	7.96	0.04	2.49	1.50	0.1430	0.1000	0.0056	0.00	0.00	0.00	0.00	0.00	0.00	0.00	
1	1.00	-2.00	5.00	0.00	7.83	-0.04	2.56	7.96	0.04	2.49	7.96	-0.04	2.49	1.50	0.1430	0.1000	0.0055	0.00	0.00	0.00	0.00	0.00	0.00	0.00	
1	1.00	-2.00	5.00	0.00	7.83	-0.04	2.56	7.80	-0.07	2.50	7.96	-0.04	2.49	1.50	0.1430	0.1000	0.0056	0.00	0.00	0.00	0.00	0.00	0.00	0.00	
1	1.00	-2.00	5.00	0.00	7.80	-0.07	2.50	7.96	-0.04	2.49	7.93	-0.07	2.44	1.50	0.1430	0.1000	0.0057	0.00	0.00	0.02	0.00	0.00	2.15	2.16	
1	1.00	-2.00	5.00	0.00	7.80	-0.07	2.50	7.77	-0.04	2.44	7.93	-0.07	2.44	1.50	0.1430	0.1000	0.0057	0.00	0.00	1.26	0.00	0.00	0.45	1.71	
1	1.00	-2.00	5.00	0.00	7.77	-0.04	2.44	7.93	-0.07	2.44	7.91	-0.04	2.38	1.50	0.1430	0.1000	0.0056	0.00	0.00	2.05	0.00	0.00	42.55	44.60	
1	1.00	-2.00	5.00	0.00	7.77	-0.04	2.44	7.77	0.04	2.44	7.91	-0.04	2.38	1.50	0.1430	0.1000	0.0056	0.00	0.00	33.03	0.00	0.00	0.45	33.49	
1	1.00	-2.00	5.00	0.00	7.77	0.04	2.44	7.91	-0.04	2.38	7.91	0.04	2.38	1.50	0.1430	0.1000	0.0056	0.00	0.00	2.23	0.00	0.00	54.86	57.09	
1	1.00	-2.00	5.00	0.00	7.77	0.04	2.44	7.80	0.07	2.50	7.91	0.04	2.38	1.50	0.1430	0.1000	0.0056	0.00	0.00	19.06	0.00	0.00	1.08	20.14	
1	1.00	-2.00	5.00	0.00	7.80	0.07	2.50	7.91	0.04	2.38	7.93	0.07	2.44	1.50	0.1430	0.1000	0.0056	0.00	0.00	0.45	0.00	0.00	55.74	56.19	
1	1.00	-4.00	5.00	0.00	7.89	-0.13	2.57	7.83	-0.22	2.54	8.25	-0.28	2.50	1.50	0.1430	0.1000	0.0231	0.00	82.06	81.68	0.00	0.00	39.41	203.16	
1	1.00	-4.00	5.00	0.00	7.83	-0.22	2.54	8.25	-0.28	2.50	8.13	-0.47	2.45	1.50	0.1430	0.1000	0.0463	0.00	0.00	35.35	0.00	163.40	91.46	290.21	
